,0001.HK,0002.HK,0003.HK,0004.HK,0005.HK,0006.HK,0008.HK,0010.HK,0011.HK,0012.HK,0014.HK,0016.HK,0017.HK,0019.HK,0020.HK,0023.HK,0027.HK,0035.HK,0038.HK,0041.HK,0066.HK,0069.HK,0081.HK,0083.HK,0086.HK,0101.HK,0107.HK,0119.HK,0123.HK,0135.HK,0142.HK,0144.HK,0148.HK,0151.HK,0152.HK,0163.HK,0165.HK,0168.HK,0173.HK,0175.HK,0177.HK,0178.HK,0179.HK,0198.HK,0200.HK,0215.HK,0220.HK,0242.HK,0256.HK,0257.HK,0267.HK,0268.HK,0270.HK,0272.HK,0285.HK,0288.HK,0291.HK,0293.HK,0297.HK,0303.HK,0308.HK,0315.HK,0316.HK,0317.HK,0321.HK,0322.HK,0323.HK,0327.HK,0330.HK,0336.HK,0337.HK,0338.HK,0341.HK,0345.HK,0347.HK,0354.HK,0358.HK,0363.HK,0368.HK,0371.HK,0384.HK,0386.HK,0388.HK,0390.HK,0392.HK,0400.HK,0410.HK,0425.HK,0439.HK,0440.HK,0451.HK,0460.HK,0489.HK,0493.HK,0494.HK,0506.HK,0511.HK,0522.HK,0525.HK,0546.HK,0548.HK,0551.HK,0552.HK,0563.HK,0564.HK,0568.HK,0570.HK,0576.HK,0579.HK,0586.HK,0588.HK,0590.HK,0598.HK,0604.HK,0606.HK,0636.HK,0639.HK,0656.HK,0658.HK,0659.HK,0665.HK,0669.HK,0670.HK,0683.HK,0688.HK,0694.HK,0696.HK,0698.HK,0699.HK,0700.HK,0709.HK,0715.HK,0719.HK,0721.HK,0728.HK,0732.HK,0735.HK,0737.HK,0751.HK,0753.HK,0762.HK,0763.HK,0777.HK,0787.HK,0806.HK,0811.HK,0813.HK,0816.HK,0817.HK,0819.HK,0836.HK,0855.HK,0857.HK,0861.HK,0867.HK,0868.HK,0874.HK,0880.HK,0881.HK,0883.HK,0884.HK,0895.HK,0902.HK,0914.HK,0916.HK,0921.HK,0933.HK,0934.HK,0939.HK,0941.HK,0958.HK,0960.HK,0966.HK,0968.HK,0976.HK,0978.HK,0981.HK,0991.HK,0992.HK,0995.HK,0996.HK,0998.HK,1030.HK,1033.HK,1038.HK,1044.HK,1052.HK,1053.HK,1055.HK,1057.HK,1065.HK,1066.HK,1070.HK,1071.HK,1072.HK,1083.HK,1088.HK,1093.HK,1099.HK,1109.HK,1112.HK,1113.HK,1114.HK,1117.HK,1128.HK,1136.HK,1138.HK,1157.HK,1169.HK,1171.HK,1177.HK,1186.HK,1193.HK,1199.HK,1205.HK,1208.HK,1211.HK,1230.HK,1234.HK,1236.HK,1238.HK,1253.HK,1288.HK,1293.HK,1299.HK,1302.HK,1308.HK,1310.HK,1313.HK,1316.HK,1317.HK,1333.HK,1336.HK,1339.HK,1347.HK,1359.HK,1361.HK,1363.HK,1368.HK,1375.HK,1378.HK,1381.HK,1382.HK,1387.HK,1398.HK,1432.HK,1448.HK,1508.HK,1513.HK,1515.HK,1528.HK,1530.HK,1618.HK,1628.HK,1658.HK,1661.HK,1666.HK,1668.HK,1680.HK,1685.HK,1728.HK,1766.HK,1776.HK,1777.HK,1778.HK,1788.HK,1800.HK,1811.HK,1812.HK,1813.HK,1816.HK,1828.HK,1829.HK,1833.HK,1880.HK,1882.HK,1883.HK,1886.HK,1888.HK,1898.HK,1918.HK,1919.HK,1928.HK,1929.HK,1958.HK,1963.HK,1966.HK,1970.HK,1972.HK,1980.HK,1988.HK,1999.HK,2005.HK,2007.HK,2009.HK,2018.HK,2020.HK,2038.HK,2039.HK,2066.HK,2128.HK,2168.HK,2186.HK,2196.HK,2199.HK,2202.HK,2208.HK,2233.HK,2238.HK,2255.HK,2282.HK,2298.HK,2313.HK,2314.HK,2318.HK,2319.HK,2328.HK,2331.HK,2333.HK,2338.HK,2356.HK,2357.HK,2369.HK,2380.HK,2382.HK,2386.HK,2388.HK,2588.HK,2600.HK,2601.HK,2607.HK,2628.HK,2666.HK,2678.HK,2688.HK,2689.HK,2727.HK,2777.HK,2866.HK,2877.HK,2880.HK,2883.HK,2888.HK,2899.HK,3308.HK,3311.HK,3323.HK,3328.HK,3331.HK,3333.HK,3360.HK,3377.HK,3380.HK,3382.HK,3383.HK,3393.HK,3396.HK,3606.HK,3618.HK,3698.HK,3799.HK,3800.HK,3808.HK,3813.HK,3818.HK,3836.HK,3886.HK,3888.HK,3898.HK,3899.HK,3900.HK,3908.HK,3933.HK,3958.HK,3968.HK,3969.HK,3988.HK,3993.HK,3998.HK,6030.HK,6099.HK,6808.HK,6818.HK,6837.HK,6863.HK,6881.HK,6886.HK
2016-10-13 00:00:00.005,,,,59.8,,83.0,,,139.5,51.0,,127.1333,11.7667,,47.0,24.1,30.8,,,,42.7,,3.3,14.1,,,,,,7.7,,27.0,32.0,5.2,,,19.66,30.7,,8.9223,,2.425,,,,2.9,,,0.99,13.61,,4.0,,,8.5,7.68,20.045,10.122,1.0,,2.8,,,,,8.6467,2.22,,6.04,,,4.7,,,5.05,4.555,,,,7.2,14.0,,227.4,7.0,,14.9,,,,65.08,0.57,,10.6,1.105,4.0,4.45,,76.0,4.235,4.8,9.12,32.55,6.2,,,,4.55,11.0,,,,,5.0,4.8,,,,,8.046,13.0,5.92,31.7,4.9,30.65,36.1033,8.7,,2.2175,10.405,244.0,,,,,4.775,,,,6.8,6.84,11.04,13.515,33.0,,9.71,,,2.5033,,,,6.31,5.0,,,8.14,,,7.8,10.1,,15.0,4.95,25.5,7.8843,,,4.49,6.95,,3.63,14.335,,4.47,,,1.025,2.4,5.42,,1.21,5.4,1.28,,78.0,,,,5.1,,,,,,5.56,4.0,12.2233,,,26.225,22.915,73.65,10.5367,1.64,11.7,,6.6,4.035,,,6.2,12.5,,9.9667,,,80.0,1.88,4.56,,2.3,1.85,3.7,,62.5,2.0,5.0133,11.5,3.7,12.85,8.2433,,27.0,3.15,11.0,3.375,,2.855,5.115,,7.1,4.4833,12.1,0.92,5.725,,,,58.0,,,10.9,3.6,3.3,,,,,,,3.568,,18.2,1.4,,,10.25,1.6,,,2.676,,6.0,7.39,5.12,,,,9.1,4.3,6.134,,32.325,4.45,12.0,6.91,,37.1,31.0,4.1,7.5,,,4.5,,94.6333,23.0033,2.77,,,7.11,5.145,,,8.0,,,,13.25,1.9,10.2,3.63,63.5,8.78,48.0,16.2138,,5.7725,10.1363,,18.0,,,,42.6667,7.2,33.65,,2.7,34.2,,26.2,10.66,11.8,61.83,8.9888,,,,7.48,,,,3.6,9.8,14.1,3.6,6.73,,4.1,7.845,5.1,4.43,,,,22.0,24.0,4.25,3.85,5.08,1.72,,3.2,2.2,5.5,,21.5,55.2,,7.635,,,8.7,25.0,6.85,4.16,,,,,5.575,4.03,15.48,,,18.9
2016-10-14 00:00:00.005,,,,59.8,,83.0,,,139.5,,,132.0,11.7667,,47.0,24.1,30.8,,,,,,3.3,,,,,,,7.7,,27.0,32.0,5.2,,,19.66,30.7,,8.9223,,2.425,,,,2.9,,,0.99,13.61,,4.0,,,8.5,7.49,20.045,10.122,1.0,,2.8,,,,,8.6467,2.22,,6.04,,,4.7,,,5.05,4.555,,,,7.2,14.0,,227.4,7.0,,14.9,,,,65.08,0.57,,10.6,1.105,4.0,4.45,,76.0,4.235,4.8,9.12,32.55,6.2,,,,4.55,11.0,,,,,5.0,4.635,,,,,8.046,13.0,5.92,31.7,5.935,32.175,36.1033,8.7,,2.2175,10.405,244.0,,,,,4.775,,,,6.8,6.91,11.04,13.515,33.0,,9.8,,,2.315,,8.8,17.7,6.31,5.0,,,8.14,,,7.8,10.1,,15.0,4.95,25.5,7.8843,,,4.49,6.95,,3.63,15.07,17.95,4.135,,,1.05,2.4,5.42,,1.21,5.4,1.28,,78.0,,,,6.56,,,,,,5.56,4.0,12.2233,,,26.225,22.915,78.0,10.635,1.64,11.7,,6.6,3.485,,,6.2,12.5,,9.9667,,,80.0,1.88,4.56,,2.3,1.85,3.7,,63.06,2.0,5.0133,11.35,3.7,12.85,8.2433,,27.0,3.15,11.0,3.25,,2.855,5.115,,7.1,4.4833,12.9,0.92,5.725,,,,58.0,,,10.9,3.6,3.3,,,,,,,3.568,,18.2,1.4,,,10.25,1.6,,,2.676,,6.0,7.39,5.12,,,,9.1,4.3,6.134,,35.75,4.45,12.0,6.91,,37.1,31.0,4.1,7.5,,,4.5,3.8,94.6333,23.0033,2.77,,,7.11,5.145,,,8.0,,,,13.25,1.9,10.2,3.63,63.5,8.78,48.0,15.9586,,5.7725,10.1363,,18.0,,,,42.6667,5.3,33.65,,2.7,34.2,,26.2,10.68,11.8,61.83,8.9888,,,,7.48,,,,3.6,9.8,14.1,3.6,6.73,,4.1,7.845,5.1,4.43,,,,22.0,24.0,4.25,3.85,5.08,1.72,,3.2,2.2,5.5,,21.5,52.85,,7.635,,,8.7,25.0,6.85,4.19,,,,,5.575,4.03,15.48,,,18.9
2016-10-17 00:00:00.005,,,,59.8,,83.0,,,139.5,,,132.0,11.7667,,47.0,24.1,30.8,,,,,,3.3,,,,,,,7.7,,28.4,32.0,5.2,,,19.66,30.7,,9.0207,,2.425,,,,2.9,,,0.99,13.61,,4.0,,,8.5,7.49,20.045,10.122,1.0,,2.8,,,,,8.6467,2.22,,6.04,,,4.7,,,5.05,4.555,,,,7.2,14.0,,227.4,7.0,,14.0,,,,65.08,0.57,,10.045,1.105,4.0,4.4,,76.0,4.235,4.8,9.12,32.55,6.2,,,,4.55,11.0,,,,,5.0,4.635,,,,,8.046,13.0,5.92,31.7,5.935,32.175,34.7025,8.7,,2.2175,10.405,244.0,,,,,4.775,,,,6.8,6.91,11.04,13.515,33.0,,9.8,,,2.315,2.97,8.8,17.7,6.31,5.0,,,8.14,24.48,,10.0,,,15.0,4.842,25.5,7.8843,,,4.49,6.95,,3.63,15.07,17.95,4.135,,,1.05,2.4,5.42,,1.21,5.4,1.28,,78.0,,,,6.56,,,,,,5.56,4.0,12.2233,,,26.225,22.915,,10.635,1.64,11.7,,6.6,3.485,,,6.2,12.5,,9.9667,,,80.0,1.9,4.56,,2.3,1.85,3.7,,62.6767,2.0,5.0133,11.35,3.7,12.85,8.2433,,,3.15,11.0,3.25,,2.855,5.115,,7.1,4.4833,12.9,0.92,5.725,,,,58.0,,,10.9,3.6,3.3,,,,,,,3.568,,18.2,1.4,,,10.25,1.6,,,2.676,,6.0,7.39,5.12,,,,9.1,4.3,6.134,,35.75,4.1167,12.0,6.91,,37.1,31.0,4.1,7.5,,,4.5,3.8,94.6333,23.0033,2.77,,,7.11,5.145,,,8.0,,,,13.25,1.9,10.2,3.63,63.5,8.78,48.0,15.9586,,5.7725,10.1363,,18.0,,,,42.6667,5.3,32.075,50.0,2.7,34.2,,24.1,10.68,11.8,61.83,8.9888,,,,7.48,,,,3.6,9.8,14.1,3.6,6.73,,4.1,7.9,5.1,4.43,,,,22.0,24.0,4.25,3.85,5.08,1.72,,3.2,2.2,5.5,,21.5,52.85,,7.635,,,8.7,25.0,6.9,4.19,,,,,5.575,4.03,15.48,,,18.9
2016-10-18 00:00:00.005,,,,59.8,,83.0,,,139.5,,,132.0,11.7667,,47.0,24.1,30.8,,,,,,3.3,,,,,,,7.7,,24.9333,32.0,5.2,,,19.66,30.7,,9.022,,2.425,,0.9,,2.9,,,0.99,13.61,,4.0,,,8.5,7.49,19.498,10.122,1.0,,2.8,,,,,8.6467,2.22,,6.04,,,4.7,,,5.05,4.49,,,,7.2,14.0,,227.4,7.0,,14.0,,,,65.08,0.57,,10.045,1.105,4.0,4.4,,76.0,4.235,4.8,9.12,32.55,6.2,2.15,,,4.55,11.0,,,,,5.0,4.635,,,,,8.046,13.0,5.92,31.7,5.935,32.175,34.7025,8.7,,2.2175,10.405,244.0,,,,,4.775,,,,6.8,6.91,11.1543,13.515,33.0,,9.8,,,2.315,2.985,8.8,17.7,6.31,5.0,,,8.14,24.48,,10.0,,,15.0,4.842,25.5,7.8843,,,4.49,6.95,,3.63,15.07,17.95,3.96,,,1.05,2.4,5.42,,1.21,5.4,1.28,,78.0,,,,7.42,,,,,,5.56,4.0,12.2233,,,26.225,22.915,,10.635,1.64,11.7,,6.6,3.485,18.2,,6.2,12.5,,9.9667,,,70.965,1.9,4.56,,2.3,1.85,3.7,,62.6767,2.0,5.0133,11.35,3.7,12.85,8.2433,,,3.15,11.0,3.25,,2.855,5.115,,7.1,4.4833,12.9,0.92,5.725,,,,58.0,,,10.9,3.6,3.3,,,,,,,3.568,,18.2,1.4,,,10.25,1.6,,,2.676,,6.0,7.39,5.12,,,,9.1,4.3,6.134,,35.75,4.35,12.0,6.91,,37.1,31.0,4.1,7.5,,,4.5,3.8,94.6333,23.0033,2.77,,,7.11,5.145,,,8.0,,,,13.25,1.9,10.2,3.63,62.8333,8.78,50.0,15.9586,,5.7725,10.1363,,18.0,,,,42.6667,5.3,32.075,50.0,2.7,34.2,,28.12,10.68,11.8,61.83,8.9888,,,,7.48,,10.06,,3.6,9.8,14.1,3.6,6.73,,4.1,7.9,5.1,4.43,,,,22.0,24.0,4.25,3.85,4.9,1.72,,3.2,2.2,5.5,,21.5,58.92,,7.635,,,8.7,25.0,6.9,4.19,,,,,5.575,4.03,15.48,,9.5,18.9
2016-10-19 00:00:00.005,,,,59.8,,83.0,,,139.5,,,132.0,11.7667,,47.0,24.1,30.8,,,,,,3.3,,,21.2,,,,7.7,,25.2575,32.0,5.2,,,19.66,30.7,,9.1331,,2.425,,0.9,,2.9,5.28,,0.99,13.61,,,,,8.5,7.49,19.498,10.122,1.0,,2.8,,,,,8.14,2.22,,6.04,,,4.7,,,5.05,4.49,,,,8.85,14.0,,227.4,7.0,,14.0,,,,65.08,0.57,,10.045,1.105,4.0,,,76.0,4.235,4.8,9.12,32.55,5.55,2.15,,,4.55,11.0,,,,,5.0,4.635,,,,,7.91,13.0,5.92,31.7,5.935,32.175,34.482,8.7,,2.2175,10.405,244.0,,,,,4.775,,,,6.8,6.91,10.968,13.515,33.0,,9.8,,,2.315,2.985,8.8,17.7,6.31,5.0,,,8.14,24.48,,10.0,,,15.0,4.842,25.5,7.8843,,,4.49,6.95,,3.63,15.07,17.95,3.705,,,1.05,2.4,5.42,,1.21,5.4,1.28,1.9,78.0,,,,7.42,,,,,,5.56,4.0,12.2233,,,26.225,22.915,,10.5,1.64,11.7,,6.6,3.485,18.2,,6.2,12.5,,10.1,,,70.965,1.9,4.56,,2.3,1.85,3.7,,62.6767,2.0,5.0133,11.35,3.7,12.85,8.2433,,,3.15,11.0,3.25,3.4,2.855,5.115,,7.1,4.4833,,0.92,5.725,,,,58.0,,,12.3,3.6,3.3,,,,,,,3.568,,,1.4,,,10.25,1.6,,6.38,2.676,,6.0,7.39,5.12,,,,9.1,4.3,5.0633,,35.75,4.35,10.9,6.91,,37.1,31.0,4.1,7.5,,,4.5,3.8,94.6333,23.0033,2.77,,,7.11,5.145,,,8.0,,,1.2,13.25,1.9,10.2,3.63,62.8333,8.78,50.0,15.51,,5.7725,10.2571,,18.0,,,,42.6667,5.3,32.075,50.0,2.7,34.2,,26.7,10.68,11.8,61.83,8.9888,,,,7.48,,10.06,,3.6,9.8,14.1,3.6,6.73,,4.1,7.9,5.1,4.43,,,,,24.0,4.25,3.85,4.9,1.72,,3.2,2.2,5.5,,21.5,52.819,,7.635,,,,25.0,6.9,4.19,,,,,5.575,4.03,15.48,,9.5,18.9
2016-10-20 00:00:00.005,,,,59.8,,83.0,,,139.5,,,132.0,11.7667,,47.0,24.1,30.8,,,,,,3.3,,,21.2,,,,7.7,,25.2575,,5.2,,,19.66,30.7,,9.3429,,2.425,,0.9,,2.9,5.28,,0.99,13.61,,,,,8.5,7.49,19.498,9.7,1.0,,2.8,,,,,8.14,2.22,,6.04,,,4.7,,,4.25,4.49,,,,7.775,13.7,,224.8,7.0,,14.0,,34.0,,65.08,0.57,,9.5967,1.105,4.0,,,76.0,4.235,4.8,9.12,32.55,5.55,2.15,,,4.55,11.0,,,,15.4033,5.0,4.635,,,,,7.865,,5.92,37.0,5.935,32.175,34.482,8.7,,2.2175,10.405,244.0,,,,,4.775,,,,6.8,6.91,10.968,12.25,33.0,,9.8,,,2.315,2.985,8.8,17.7,6.31,5.0,,,8.14,24.48,,10.0,,,15.0,4.842,25.5,7.8843,,,4.49,6.95,113.0714,3.63,15.07,17.95,3.705,,,1.05,2.4,5.42,,,5.4,1.28,1.9,78.0,,,,7.42,,,,,,5.56,4.0,12.2233,,,26.225,22.915,,11.0,1.64,11.7,,6.6,3.485,18.2,,6.2,12.5,,10.1,,,61.93,1.9,4.56,,2.3,1.85,3.7,,62.6767,2.0,5.0133,11.35,3.7,12.85,8.2433,,,,11.0,3.25,3.4,2.855,5.115,,7.1,4.4833,,0.92,5.725,,,,58.0,,,12.3,3.6,3.3,,,,,,,3.568,,,1.4,,,10.25,1.6,,6.38,2.676,,6.5,7.39,5.12,,,,9.6,4.3,5.095,,35.75,4.35,10.1667,6.91,,37.1,31.0,4.1,7.5,,,4.5,3.8,94.6333,23.0033,2.77,,,7.11,5.145,,,8.2,,,1.2,13.25,1.9,10.2,3.63,62.75,8.78,65.0,15.5167,,5.8488,10.5,,18.0,,,,41.8571,5.3,30.25,50.0,2.7,34.2,,26.1243,10.68,11.8,61.83,8.9888,,,,7.48,,10.06,,3.6,9.8,13.875,,6.73,,4.1,7.9,5.1,4.43,,,,,24.0,4.25,3.85,4.9,1.72,,3.2,2.2,5.5,,21.5,52.819,,7.635,,,,25.0,6.9,4.19,,,,,5.575,4.03,15.48,,9.5,18.9
2016-10-21 00:00:00.005,,,,59.8,,83.0,,,139.5,,,132.0,11.6333,,47.0,24.1,30.8,,,,,,3.3,,,21.2,,,,,,25.2575,,5.2,,,19.66,30.7,,9.3429,,2.425,,0.9,,2.9,5.28,,0.99,13.61,,,,,8.5,7.49,19.498,9.7,1.0,,2.8,,,,,8.14,2.22,,,,,4.7,,,4.25,4.49,,,,7.775,13.7,,224.8,7.0,,14.0,,34.0,,65.08,0.57,,9.5967,1.105,4.0,,,76.0,4.235,4.8,9.12,32.55,5.55,2.15,,,4.55,11.0,,,,15.4033,5.0,4.635,,,,,8.23,,5.92,37.0,5.935,32.175,34.482,8.7,,2.2175,10.405,251.0,,,,,4.775,,,,6.8,6.91,10.968,12.25,33.0,,9.8,,,2.315,2.985,8.8,17.7,6.31,4.4,,,8.14,24.48,,10.0,,,15.0,4.842,25.5,7.8843,,,4.49,,110.6,3.63,15.07,17.95,3.705,,,1.05,2.4,5.3567,,,5.4,1.28,1.9,78.0,,,,7.42,,,,,,5.56,4.0,12.2233,,,26.225,22.915,,11.0,1.64,11.7,,6.6,3.485,18.2,,6.2,12.5,,10.1,,,61.93,,4.56,,2.3,1.85,,,62.6767,,5.0133,11.35,3.7,12.85,8.2433,,,,11.0,3.25,3.4,2.855,5.115,,7.1,4.4833,,0.92,,,,2.3,58.0,,,12.3,3.6,3.3,,,,,,,3.568,,,1.4,,,10.25,1.6,,6.38,2.676,,6.5,7.39,5.12,,,,9.6,4.3,5.095,,35.75,4.35,10.075,6.91,,37.1,31.0,4.1,7.5,,,4.5,3.8,94.6333,23.204,2.77,,,7.11,5.145,,,8.2,,,1.2,13.25,1.9,10.2,3.63,62.75,8.78,65.0,15.5167,,5.8488,10.5,,18.0,,,,41.8571,5.3,30.25,50.0,3.16,34.2,,26.1243,10.68,11.8,61.83,8.9888,,,,7.48,,10.06,,3.6,9.8,14.8833,,7.96,,4.1,7.9,5.1,4.43,,,,,24.0,4.25,3.85,4.9,1.72,,3.2,2.2,5.5,,21.5,52.819,,7.635,,,,25.0,6.9,3.58,,,,,5.575,4.03,15.48,,9.5,18.9
2016-10-24 00:00:00.005,,,,59.8,60.0,83.0,,,139.5,,,132.0,,,47.0,24.1,30.8,,,,,,3.3,,,21.2,,,,,,25.2575,,5.2,,,19.66,30.7,,10.0353,,2.65,,0.9,,2.9,5.28,,0.99,13.61,,,,,8.5,7.49,19.498,9.7,1.0,,,,,,,8.14,2.22,,,,,4.7,,,4.25,4.49,,,,7.4833,13.7,,224.8,7.0,,14.0,,34.0,,65.08,0.57,,9.5967,1.105,4.0,,,76.0,4.235,4.8,9.12,32.55,5.55,2.15,,,4.55,11.0,,,,15.4033,5.0,4.635,,,,,8.23,,5.92,37.0,5.935,32.175,34.482,8.7,,2.2175,11.2,251.0,,,,,4.775,,,,6.8,6.91,11.3243,12.25,,,,,,2.2533,2.985,8.8,17.7,,,,,7.865,24.48,,10.0,,,15.0,4.842,25.5,7.8843,,,4.49,,111.2778,3.5671,14.955,17.95,3.705,,,1.05,2.4,5.3567,,,,1.28,1.9,78.0,,,,7.42,,,,3.8,,5.56,4.0,12.2233,,,26.225,22.915,,11.0,1.64,11.7,,6.6,3.485,18.2,,5.6,12.5,,10.1,,,61.93,,4.56,,2.3,,,,62.6767,,5.0567,11.35,3.7,12.85,8.2433,,,,11.0,3.25,3.4,2.855,5.35,,7.1,4.4833,,0.92,5.15,3.86,,2.3,58.0,,,12.3,3.6,3.3,,,,,,,3.568,,19.73,1.4,,,10.25,1.6,,6.38,2.676,,6.0,7.39,5.12,,,,9.6,4.3,,,35.75,4.35,10.1667,6.91,,39.044,31.0,4.1,7.5,,,4.5,3.8,94.6333,23.855,2.77,,,7.11,5.145,,,8.2,,,1.2,13.25,1.9,10.2,3.63,62.75,8.12,65.0,15.5167,,5.8488,10.5,15.0,18.0,,,,41.3333,5.3,31.5,50.0,2.98,34.2,,26.1243,10.68,11.8,61.83,9.265,,,,7.48,,10.06,78.0,3.6,9.8,14.168,,7.96,,4.1,7.9,5.1,4.43,,,,,24.0,4.25,3.85,4.9,1.72,,3.4,2.2,5.5,,22.0,52.5627,,7.635,,,,,6.9,3.58,,,,,5.575,4.03,15.48,,9.5,18.9
2016-10-25 00:00:00.005,,,,59.8,57.5,83.0,,,139.5,,29.3,132.0,,,47.0,24.1,30.8,,,,,,3.3,,,21.2,,,,,,25.2575,,5.2,,,19.66,30.7,,10.0353,,2.7625,,0.9,,2.9,5.28,,0.99,13.61,,,,,8.5,7.49,19.498,9.7,1.0,,,,,,,8.14,2.22,,,,,4.7,,,4.25,4.675,9.3,,,7.4833,13.7,,224.8,7.0,,14.0,,34.0,,65.08,0.57,,9.5967,1.105,4.0,,,76.0,4.235,4.8,9.12,32.55,5.55,2.15,,,4.55,11.0,,,,15.4033,5.0,4.635,,,,,8.23,,5.92,37.0,5.935,32.175,34.482,8.7,,2.234,11.2,251.0,,,,,4.775,,,,6.8,6.91,11.3243,12.25,,,,,,2.2533,2.985,8.8,17.7,,,,,7.865,24.48,,10.0,,,15.0,4.842,25.5,7.902,,,4.49,,110.8333,3.5425,14.0467,17.95,3.705,,,1.05,2.4,5.3567,,,,1.28,1.9,78.0,,,,7.42,,,,4.76,,5.68,4.0,12.2233,,,26.225,22.915,,11.0,2.0633,15.0,,6.6,3.46,18.2,,5.6,12.5,,10.1,,,61.93,,4.56,,2.3,,,,62.6767,,5.0567,11.35,3.7,12.85,8.2433,,,,11.0,3.25,3.325,2.855,5.35,,7.1,4.4833,,0.92,5.15,3.86,,2.3,58.0,,,12.3,3.6,3.3,,,,,,,3.568,,20.155,1.4,,,10.25,1.6,,6.38,2.676,,6.0,7.39,4.9017,,,,9.6,4.3,,,35.75,4.35,10.1667,6.91,,39.5367,31.0,4.1,7.5,,,4.5,3.8,94.6333,23.855,2.77,,,7.11,5.145,,,8.2,,,1.2,13.25,1.9,10.2,3.63,62.75,8.12,65.0,15.5167,,5.8488,9.3909,15.0,18.0,,,,41.3333,5.3,31.5,47.9,2.98,34.2,,26.1243,10.68,11.8,61.83,9.265,,,,7.48,,10.06,64.6667,3.6,9.8,14.168,,7.96,,4.1,7.9,5.1,4.43,,,,,24.0,4.25,3.85,4.9,1.72,,3.4,2.2,5.5,,23.5,52.5627,,7.635,,,,,6.9,3.58,,,,,5.575,4.03,15.48,,9.5,18.9
2016-10-26 00:00:00.005,,,,59.8,57.5,83.0,,,139.5,,29.3,132.0,,,47.0,24.1,34.4125,,,,,,3.3,,,21.2,,,,,,25.2575,,5.2,,,19.66,30.7,,10.0353,,2.7625,,0.9,,2.9,5.28,,0.99,13.61,,,,,8.5,7.6267,19.498,9.7,1.0,,,13.1,,,,8.14,2.22,,,,,4.7,,,5.2167,4.675,8.5,,,7.4833,13.7333,,224.8,7.0,,14.0,,34.0,,65.08,0.57,,9.5967,1.105,4.0,,31.45,76.0,4.235,4.8,,30.1,5.55,2.15,,,4.55,11.0,,,,15.4033,5.0,4.635,,,,,8.23,,5.92,37.0,5.935,32.175,34.482,8.7,,2.234,11.2,251.0,,,,,4.775,,,,6.8,6.91,11.3893,12.25,,,,,,2.13,2.985,8.8,17.7,,,,14.0,7.865,22.24,,10.0,10.585,,15.0,4.6517,25.5,7.6993,,,4.49,,110.8333,3.5444,14.0467,17.95,3.705,,,1.05,2.4,5.3567,,,,1.28,1.6,78.0,,,,7.42,,,,4.76,3.97,5.68,4.0,12.2233,,,26.225,19.9,68.8,11.0,2.0633,15.0,,6.6,3.46,18.2,,5.6,12.5,,9.8175,,,61.93,,4.56,,2.3,,,,62.6767,,5.0567,11.35,3.7,12.85,8.2371,,,,11.0,3.25,3.325,2.855,5.35,,7.5,4.525,,0.92,5.15,3.86,,2.3,56.55,,,11.15,3.6,3.3,,,,,,,3.568,,20.155,1.4,,,10.5,1.6,,6.38,2.845,,6.0,7.39,4.8283,,,,9.6,4.3,,,35.75,4.35,10.0714,6.91,,39.5367,31.0,4.1,,6.2,,4.5,3.8,94.6333,23.8067,2.77,,,6.855,5.145,,,8.2,,,1.2,14.4,,10.2,3.63,63.0,8.12,65.0,16.01,,5.7986,9.5792,15.0,18.0,,,,41.3333,5.3,31.5,47.9,2.98,34.2,,26.1243,10.68,13.4,61.83,9.1533,,,,7.48,,10.03,64.6667,3.2025,9.8,14.1255,,,,4.1,7.9,5.1,,,,,,24.0,,,4.9,1.72,,,2.2,5.5,,23.5,52.5627,,7.635,,,,,6.9,4.275,,,,,5.575,4.03,15.48,,9.5,18.9
